,LOADNUMBER,LOAD_KEY,IS_PARENT_LOAD,IS_CHILD_LOAD,ASSOCIATED_XLR8_PARENT,ASSOCIATED_XLR8_CHILD,ASSOCIATED_FORAGER_LOADS,ASSOCIATED_SCOUT_LOADNUMBER,ORDERSTATUS,IS_AVAILABLE,IS_COVERED,IS_SHIPPED,IS_DELIVERED,IS_FLAMED,LOAD_TYPE,LOAD_EQUIPMENT_TYPE,LOAD_CLASS,LOAD_CLASS_BUCKET,WEIGHT,IS_TRUCKLOAD,IS_PARTIAL,IS_HIGH_VALUE,IS_HIGH_RISK,CREATED_ON,HAS_AUTOTRACKING,IS_AUTOTRACKING_ELIGIBLE,IS_AUTOTRACKING_ELIGIBLE_CARRIER,TRACKED_WITH_CONSISTENCY,TRACKED_WITH_CONSISTENCY_ELIGIBLE,NOWTRACKING_PRE_PICK,NOWTRACKING_PICKUP,NOWTRACKING_LOADED,NOWTRACKING_IN_TRANSIT,NOWTRACKING_DELIVERY,NOWTRACKING_DELIVERED,IS_NOWTRACKING_ELIGIBLE,LOADED_MILES,PICKUP_STOP_COUNT,ORIGIN_CITY,ORIGIN_STATE,ORIGIN_CITY_STATE,ORIGIN_ZIP_FIVE,ORIGIN_ZIP_THREE,ORIGIN_ZONE,ORIGIN_COUNTRY_ALPHA3CODE,ORIGIN_CITY_ID,ORIGIN_IANA_TIMEZONE_NAME,ORIGIN_MARKET_CITY_ST,ORIGIN_MARKET_NAME,ORIGIN_MARKET_AREA_ID,ORIGIN_SONAR_AIRPORT_CODE,ORIGIN_GEOCODE,DELIVERY_STOP_COUNT,DEST_CITY,DEST_STATE,DEST_CITY_STATE,DEST_ZIP_FIVE,DEST_ZIP_THREE,DEST_ZONE,DEST_COUNTRY_ALPHA3CODE,DEST_CITY_ID,DEST_IANA_TIMEZONE_NAME,DEST_MARKET_CITY_ST,DEST_MARKET_NAME,DEST_MARKET_AREA_ID,DEST_SONAR_AIRPORT_CODE,DEST_GEOCODE,COUNTRY_TO_COUNTRY,IS_CROSSBORDER,MEX_BORDER_CROSSING_CITY_ST,MEX_BORDER_CROSSING_STATUS,CREATED_ON_CST,PICKED_UP_ACTUAL_ON_LOCAL,PICKUP_APPT_LATEST_LOCAL,SHIP_DATE_COALESCE,DELIVERY_APPT_LATEST_LOCAL,NETSUITE_ORIGINAL_DELIVERED_CHECK_CALL_CST,DELIVERED_ON_ACTUAL_LOCAL,AVAILABLE_ON_FIRST_CST,AVAILABLE_ON_LAST_CST,MARKED_FINISHED_ON_CST,BOOKED_ON_CST,CUSTOMER_ID,LOAD_CUSTOMER_ID,CUSTOMER_CODE,CUSTOMER_NAME,PARENT_CODE_MANUAL,PARENT_CUSTOMER_NAME,LOAD_CARRIER_ID,CARRIER_ID,CARRIER_CODE,CARRIER_NAME,TOP_SPEND,CUSTOMER_CHARGES_TOTAL,CARRIER_CHARGES_TOTAL,SPREAD_TOTAL,TOTAL_MARGIN_PERCENT,CUSTOMER_SHIPMENT_CHARGES_TOTAL,CUSTOMER_ACCESSORIAL_CHARGES_TOTAL,CUSTOMER_TONU_CHARGES_TOTAL,CARRIER_SHIPMENT_CHARGES_TOTAL,CARRIER_ACCESSORIAL_CHARGES_TOTAL,SHIPMENT_SPREAD,ACCESSORIAL_SPREAD,IS_TONU,IS_LOSS_LOAD,HIT_BASELINE,CARRIER_REP_COMMISSION,CUSTOMER_REP_COMMISSION,MARKET_RATE,IS_PRICED_TO_MAKE_ELIGIBLE,PRICED_TO_MAKE,IS_MARKET_COMP_ELIGIBLE,MARKET_COMP,ETP,ETP_LOW,ETP_HIGH,ETP_DATE,ETP_VS_COST,ETP_LOW_VS_COST,ETP_HIGH_VS_COST,MEET_ETP,MEET_ETP_LOW,MEET_ETP_HIGH,MEET_TS,BEAT_ETP,BEAT_ETP_LOW,BEAT_ETP_HIGH,BEAT_TS,TEST_GROUP,CARRIER_COMMISSION_REP_ID,CARRIER_COMMISSION_REP,CARRIER_COMMISSION_MNGR,CARRIER_COMMISSION_REP_TENURE_AT_SHIPPED,BIZDEV_COMMISSION_REP_ID,BIZDEV_COMMISSION_REP,BIZDEV_COMMISSION_MANAGER,BIZDEV_COMMISSION_REP_TENURE_AT_SHIPPED,BOOKED_BY_REP,BOOKED_BY_REP_ID,AUTO_QUOTE_COUNT,AUTO_QUOTE_SOURCE,IS_AUTO_ACQUIRED,LOAD_CREATED_TYPE,IS_AUTO_BUILT,BOOKING_TYPE,IS_TECH_BOOKED,CC_TENDER_COUNT,CC_TENDERS_SHIPPED,TRACKING_UPDATES_TOTAL,TRACKING_UPDATES_MANUAL,TRACKING_UPDATES_AUTO,IS_TECH_TRACKED,LOAD_INVOICES_TOTAL,IS_INVOICED,LOAD_INVOICES_EDI,IS_TECH_INVOICED,SNOWFLAKEUPDATEDON_CST,DBT_INVOCATION_ID,DBT_UPDATED_AT_CST
360,2381370,0_2381370_0,0,0,,,0,,Finished,0,1,1,1,,DRY,VR,Spot,Spot,44040.0,1,0,False,,2021-11-12 18:42:36.150,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,393,1,Buena Park,CA,"Buena Park, CA",90620,906,Z9,USA,50771.0,America/Los_Angeles,"Los Angeles, CA",Los Angeles Mkt,CA_LAX,LAX,"{
  ""coordinates"": [
    -118,
    33.84
  ],
  ""type"": ""POINT""
}",1,Saint George,UT,"Saint George, UT",84790,847,Z8,USA,49508.0,America/Denver,"Salt Lake City, UT",Salt Lake City Mkt,UT_SLC,SLC,"{
  ""coordinates"": [
    -113.6,
    37.18
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2021-11-12 12:42:36.150,2021-11-16 11:30:00.000,2021-11-16 09:00:00,2021-11-16 11:30:00.000,2021-11-17 06:00:00,2021-11-17 10:04:00,2021-11-17 08:45:00.000,2021-11-12 14:44:42.207,2021-11-12 14:44:42.207,2021-11-21 01:40:18.583,2021-11-15 09:39:32.360,51795,2212422,ARIWONY,Arizona Beverage Company LLC,BETSONJ2,Arizona Beverage Company LLC,2207027.0,64131.0,EDDVACA,Eddie Transport Inc,1886.28,2481.85,1949.0,532.85,0.2146987126,2357.85,124.0,0.0,1825.0,124.0,532.85,0.0,0,0,1,77.4275,78.4275,1839.24,1,518.61,1,-14.24,,,,,,,,,,,,,,,,,1725,PSAVEDRA,ACAMPAGNA,36.0,990.0,KBUSH,BLASHER,58.0,PSAVEDRA,1725.0,0,,0,EDI,1,Manual,0,0,0,9.0,5.0,4.0,1,1,1,0,0,2023-03-30 05:58:29.699000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
361,943442,0_943442_0,0,0,,,0,,Finished,0,1,1,1,True,DRY,V,Contract - Primary,Contract,43309.0,0,0,False,,2019-12-06 21:35:59.330,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,431,1,Trenton,MO,"Trenton, MO",64583,645,Z6,USA,45860.0,America/Chicago,"Kansas City, MO",Kansas City Mkt,MO_KAN,MCI,"{
  ""coordinates"": [
    -93.60912,
    40.07937
  ],
  ""type"": ""POINT""
}",1,Frankfort,IN,"Frankfort, IN",46041,460,Z4,USA,32831.0,America/Indiana/Indianapolis,"Indianapolis, IN",Indianapolis Mkt,IN_IND,IND,"{
  ""coordinates"": [
    -86.57307,
    40.286565
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2019-12-06 15:35:59.330,,2019-12-12 13:30:00,2019-12-12 13:30:00.000,2019-12-13 23:59:00,,,,,2019-12-16 23:13:28.740,2019-12-11 16:11:51.110,58680,926049,CONOMNE24,"Conagra Brands, Inc (ARVY)",CONOMNE24,"Conagra Brands, Inc (ARVY)",810976.0,68790.0,JRSNEMN,J & R Schugel,0.0,887.8,800.0,87.8,0.0988961477,887.8,0.0,0.0,800.0,0.0,87.8,0.0,0,0,0,10.0,10.89,692.04,1,64.36,1,-23.44,,,,,,,,,,,,,,,,,914,NFISH,KTRACY,,1016.0,BMILLER,SCOWIE,,,1254.0,0,,0,Manual,0,Manual,0,0,0,,,,0,0,0,0,0,2023-01-25 01:12:32.629000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
362,307291,0_307291_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,VR,Contract - Primary,Contract,44306.0,0,0,False,,2018-03-15 17:32:14.883,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,658,1,Adams,MA,"Adams, MA",01220,012,Z0,USA,13056.0,America/New_York,"Springfield, MA",Springfield Mkt,MA_SPR,SPR,"{
  ""coordinates"": [
    -73.112352,
    42.641438
  ],
  ""type"": ""POINT""
}",1,Taylor,MI,"Taylor, MI",48180,481,Z4,USA,50963.0,America/Detroit,"Detroit, MI",Detroit Mkt,MI_DET,DTW,"{
  ""coordinates"": [
    -83.287296,
    42.218692
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2018-03-15 12:32:14.883,,2018-03-20 21:00:00,2018-03-20 21:00:00.000,2018-03-22 14:00:00,,,,,,2018-03-19 14:19:29.843,55061,250458,SPEADMA,Minerals Technologies Inc.,SPEADMA,Minerals Technologies Inc.,185761.0,58658.0,ADTCAMI,"A. D. Transport Express, Inc.",,918.63,800.0,118.63,0.1291379554,918.63,0.0,0.0,800.0,0.0,118.63,0.0,0,0,0,13.04,15.21,,0,,0,,,,,,,,,,,,,,,,,,840,JSANDOVAL,NSMITH,,4557.0,CBRIMER,BPHILLIPS,,,1254.0,0,,0,Manual,0,Manual,0,0,0,,,,0,0,0,0,0,2023-01-25 01:11:53.687000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
363,855235,0_855235_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Contract - Primary,Contract,40000.0,0,0,False,,2019-10-03 02:37:45.617,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,209,1,Wickliffe,OH,"Wickliffe, OH",44092,440,Z4,USA,11668.0,America/New_York,"Cleveland, OH",Cleveland Mkt,OH_CLE,CLE,"{
  ""coordinates"": [
    -81.480011,
    41.608044
  ],
  ""type"": ""POINT""
}",1,Oakfield,NY,"Oakfield, NY",14125,141,Z1,USA,13658.0,America/New_York,"Buffalo, NY",Buffalo Mkt,NY_BUF,BUF,"{
  ""coordinates"": [
    -78.27,
    43.06
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2019-10-02 21:37:45.617,,2019-10-09 16:00:00,2019-10-09 16:00:00.000,2019-10-10 10:00:00,,,,,2019-10-10 20:35:45.320,2019-10-02 21:41:38.707,46013,791818,USGCHIIL,USG Corporation,USGCHIIL,USG Corporation,655695.0,74474.0,REGBUNY,"Regional Logistics Group, LLC",0.0,808.0,640.0,168.0,0.207920792,808.0,0.0,0.0,640.0,0.0,168.0,0.0,0,0,1,25.28,25.28,715.52,1,30.08,1,-137.92,,,,,,,,,,,,,,,,,1183,JWEIR,CDAKER,,1812.0,AVANDIVER,LMAGNOTTI,,,1254.0,0,,0,Manual,0,Manual,0,0,0,,,,0,0,0,0,0,2023-01-25 01:12:28.843000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
364,682854,0_682854_0,0,0,,,0,,Void,0,0,0,0,False,DRY,VR,Spot,Spot,43642.0,0,0,False,,2019-05-18 00:17:49.603,,,,,,,,,,,,,150,1,Kent,WA,"Kent, WA",98032,980,Z9,USA,32727.0,America/Los_Angeles,"Seattle, WA",Seattle Mkt,WA_SEA,SEA,"{
  ""coordinates"": [
    -122.254176,
    47.429242
  ],
  ""type"": ""POINT""
}",1,Vancouver,WA,"Vancouver, WA",98661,986,Z9,USA,25344.0,America/Los_Angeles,"Portland, OR",Portland Mkt,OR_POR,PDX,"{
  ""coordinates"": [
    -122.63461,
    45.616181
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2019-05-17 19:17:49.603,,,,,,,,,,,58150,617309,TALPOOR,Talking Rain Beverage Company Inc,TALPOOR,Talking Rain Beverage Company Inc,,,,,0.0,458.03,0.0,458.03,1.0,458.03,0.0,0.0,0.0,0.0,458.03,0.0,0,0,1,71.6848,71.6848,,0,,0,,,,,,,,,,,,,,,,,,,,,,3243.0,BSTYZINSKI,SCOWIE,,,,0,,0,Manual,0,,0,0,0,,,,0,0,0,0,0,2023-01-25 01:12:18.378000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
365,3943748,0_3943748_0,0,0,,,0,,Finished,0,1,1,1,,DRY,VR,Spot,Spot,15883.0,1,0,False,False,2023-03-10 16:23:54.350,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,101,1,Cincinnati,OH,"Cincinnati, OH",45246,452,Z4,USA,25250.0,America/New_York,"Cincinnati, OH",Cincinnati Mkt,OH_CIN,CVG,"{
  ""coordinates"": [
    -84.51,
    39.09
  ],
  ""type"": ""POINT""
}",1,West Jefferson,OH,"West Jefferson, OH",43162,431,Z4,USA,40041.0,America/New_York,"Columbus, OH",Columbus Mkt,OH_COL,CMH,"{
  ""coordinates"": [
    -83.3,
    39.94
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2023-03-10 10:23:54.350,2023-03-13 15:20:00.000,2023-03-13 14:00:00,2023-03-13 15:20:00.000,2023-03-14 11:00:00,2023-03-14 08:27:00,2023-03-14 09:17:00.000,2023-03-10 10:57:51.197,2023-03-10 10:57:51.197,2023-03-19 01:05:32.790,2023-03-13 09:33:13.093,50418,3773398,ACEOAIL,Ace Hardware Corporation,ACEOAIL,Ace Hardware Corporation,4030865.0,79383.0,TRACIOH,"Trans-States Express, Inc.",425.0,458.14,500.0,-41.86,-0.0913694503,458.14,0.0,0.0,500.0,0.0,-41.86,0.0,0,1,0,10.0,-12.5918,544.39,1,-86.25,1,-44.39,299.4293,299.4293,,2023-03-10,-200.5707,-200.5707,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,target10,2288,NHART,DCONDRON,45.0,1161.0,MREYNAERT,CKASTEN,67.0,NHART,2288.0,0,,0,EDI,1,Manual,0,0,0,43.0,4.0,39.0,1,1,1,0,0,2023-04-19 18:56:43.046000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
366,981440,0_981440_0,0,0,,,0,,Finished,0,1,1,1,True,DRY,V,Contract - Primary,Contract,30000.0,0,0,False,,2020-01-07 20:17:53.850,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1327,1,Haines City,FL,"Haines City, FL",33844,338,Z3,USA,56379.0,America/New_York,"Lakeland, FL",Lakeland Mkt,FL_LAK,LAL,"{
  ""coordinates"": [
    -81.61081,
    28.08476
  ],
  ""type"": ""POINT""
}",1,Green Bay,WI,"Green Bay, WI",54303,543,Z5,USA,49244.0,America/Chicago,"Green Bay, WI",Green Bay Mkt,WI_GRE,GRB,"{
  ""coordinates"": [
    -88.086951,
    44.534239
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2020-01-07 14:17:53.850,,2020-01-10 10:00:00,2020-01-10 10:00:00.000,2020-01-13 07:00:00,,,,,2020-01-14 16:29:56.393,2020-01-08 16:27:52.247,56540,929552,SOFHAFL,Sofidel America Corp.,SOFHAFL,Sofidel America Corp.,775866.0,80210.0,USCINIL,Us Cargo Direct Inc,1200.0,1562.06,1400.0,162.06,0.1037476153,1562.06,0.0,0.0,1400.0,0.0,162.06,0.0,0,0,0,18.25,21.29,918.46,1,226.12,1,64.06,,,,,,,,,,,,,,,,,1779,NHERBERG,MBENEDETTO,,1919.0,KKOWAL,AROGERS,,,1254.0,0,,0,Manual,0,Manual,0,0,0,,,,0,1,1,0,0,2023-01-25 01:12:34.247000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
367,1252533,0_1252533_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Spot,Spot,6000.0,1,0,False,,2020-04-20 18:33:09.273,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,236,1,Grand Prairie,TX,"Grand Prairie, TX",75050,750,Z7,USA,31912.0,America/Chicago,"Dallas, TX",Dallas Mkt,TX_DAL,DAL,"{
  ""coordinates"": [
    -97.01,
    32.78
  ],
  ""type"": ""POINT""
}",1,Montgomery,TX,"Montgomery, TX",77356,773,Z7,USA,23857.0,America/Chicago,"Houston, TX",Houston Mkt,TX_HOU,HOU,"{
  ""coordinates"": [
    -95.638201,
    30.394933
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2020-04-20 13:33:09.273,2020-04-22 17:15:00.000,2020-04-22 14:00:00,2020-04-22 17:15:00.000,2020-04-23 12:00:00,2020-04-23 10:58:38,2020-04-23 10:51:00.000,,,2020-04-28 14:24:47.400,2020-04-21 07:53:58.987,58758,1084815,WASCOOH1,The Wasserstrom Company,WASCOOH1,The Wasserstrom Company,954403.0,78361.0,STUHIIA,"Stutsman Transportation, Inc.",400.0,475.0,400.0,75.0,0.1578947368,475.0,0.0,0.0,400.0,0.0,75.0,0.0,0,0,0,10.0,9.1,409.7,1,14.69,1,-60.31,,,,,,,,,,,,,,,,,916,PFELL,KTRACY,48.0,79623.0,CVANFAROWE,RAMARTIN,-27.0,PFELL,916.0,0,,0,Manual,0,Manual,0,0,0,9.0,5.0,4.0,1,1,1,0,0,2023-04-11 06:26:26.147000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
368,2396535,0_2396535_0,0,0,,,0,,Finished,0,1,1,1,,DRY,V,Spot,Spot,26250.0,1,0,False,,2021-11-18 14:24:58.653,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,956,1,Terre Haute,IN,"Terre Haute, IN",47804,478,Z4,USA,18634.0,America/Indiana/Indianapolis,"Terre Haute, IN",Terre Haute Mkt,IN_TER,HUF,"{
  ""coordinates"": [
    -87.35731,
    39.508175
  ],
  ""type"": ""POINT""
}",1,Pasadena,TX,"Pasadena, TX",77503,775,Z7,USA,35824.0,America/Chicago,"Houston, TX",Houston Mkt,TX_HOU,HOU,"{
  ""coordinates"": [
    -95.15,
    29.66
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2021-11-18 08:24:58.653,2021-11-19 10:30:00.000,2021-11-19 20:00:00,2021-11-19 10:30:00.000,2021-11-20 14:00:00,2021-11-22 11:25:00,2021-11-20 18:00:00.000,2021-11-18 08:30:12.347,2021-11-18 08:30:12.347,2021-11-25 06:23:45.233,2021-11-19 09:33:16.440,97011,2227576,GEOAVOH,"Geon Performance Solutions, LLC",GEOAVOH,"Geon Performance Solutions, LLC",2226247.0,81005.0,WIDWIIL,Wider Group Inc,3000.0,3950.0,3150.0,800.0,0.2025316455,3950.0,0.0,0.0,3150.0,0.0,800.0,0.0,0,0,1,117.5,118.5,2954.04,1,995.96,1,195.96,,,,,,,,,,,,,,,,,1443,NSCHULTZ,MBENEDETTO,41.0,1533.0,KSCHROUGHA,DHASSELSON,40.0,NSCHULTZ,1443.0,0,,0,EDI,1,Manual,0,0,0,7.0,7.0,0.0,0,1,1,1,1,2023-01-25 01:14:15.572000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
369,2065287,0_2065287_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,VR,Contract - Primary,Contract,43500.0,1,0,False,,2021-07-19 14:33:30.077,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,258,1,Elkton,VA,"Elkton, VA",22827,228,Z2,USA,32838.0,America/New_York,"Winchester, VA",Winchester Mkt,VA_WIN,WGO,"{
  ""coordinates"": [
    -78.61,
    38.41
  ],
  ""type"": ""POINT""
}",1,Pittsburgh,PA,"Pittsburgh, PA",15203,152,Z1,USA,34333.0,America/New_York,"Pittsburgh, PA",Pittsburgh Mkt,PA_PIT,PIT,"{
  ""coordinates"": [
    -79.957995,
    40.420152
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2021-07-19 09:33:30.077,2021-07-21 18:00:00.000,2021-07-21 22:30:00,2021-07-21 18:00:00.000,2021-07-22 07:00:00,2021-07-22 08:06:01,2021-07-22 09:00:00.000,2021-07-19 10:35:40.303,2021-07-19 10:35:40.303,2021-07-25 01:26:33.940,2021-07-20 15:16:21.503,60824,1896947,MILGOCO,Molson Coors Beverage Company,MILGOCO,Molson Coors Beverage Company,1850105.0,64176.0,EFCBOPA,West Motor Freight Of Pa.,1200.0,1836.77,1200.0,636.77,0.3466792249,1836.77,0.0,0.0,1200.0,0.0,636.77,0.0,0,0,1,93.0155,94.0155,1097.98,1,738.79,1,102.02,,,,,,,,,,,,,,,,,1083,KSMITH,JZITO,49.0,1280.0,TBARBER,TBROWN,42.0,,6272.0,0,,0,Manual,0,Carrier Portal,1,0,0,5.0,5.0,0.0,0,1,1,0,0,2023-02-27 10:14:26.703000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
370,4077061,0_4077061_0,0,0,,,0,,Finished,0,1,1,1,,DRY,V,Contract - Rate On File/Backup,Contract,45000.0,1,0,False,False,2023-04-18 19:19:57.507,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.666667,0.888889,1.0,1.0,703,1,Rome,GA,"Rome, GA",30165,301,Z3,USA,22429.0,America/New_York,"Atlanta, GA",Atlanta Mkt,GA_ATL,ATL,"{
  ""coordinates"": [
    -85.17,
    34.24
  ],
  ""type"": ""POINT""
}",1,Aurora,IL,"Aurora, IL",60504,605,Z6,USA,55935.0,America/Chicago,"Joliet, IL",Joliet Mkt,IL_JOL,JOT,"{
  ""coordinates"": [
    -88.25,
    41.77
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2023-04-18 14:19:57.507,2023-05-02 16:00:00.000,2023-05-02 14:30:00,2023-05-02 16:00:00.000,2023-05-04 07:00:00,2023-05-04 08:52:00,2023-05-04 08:52:00.000,2023-04-29 08:49:17.200,2023-05-01 09:59:25.120,2023-05-07 01:14:21.283,2023-05-01 13:43:55.810,57274,3906698,IP,International Paper (Mills),IP,International Paper (Mills),4237152.0,78322.0,STREAIN,"Strasburger Trucking, Inc.",1000.0,1129.69,1000.0,129.69,0.1148014056,1129.69,0.0,0.0,1000.0,0.0,129.69,0.0,0,0,0,10.0,5.9752,1117.77,1,11.92,1,-117.77,895.7277,895.7277,,2023-05-01,-104.2723,-104.27229999999997,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,target15,3473,OGONZALEZ,DCONDRON,31.0,860.0,TSHOUSE,AROGERS,90.0,OGONZALEZ,3473.0,0,,0,EDI,1,Manual,0,0,0,168.0,5.0,163.0,1,1,1,1,1,2023-06-09 19:26:28.288000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
371,4216578,0_4216578_0,0,0,,,0,,Delivered,0,1,1,1,False,LTL,V,Spot,Spot,290.0,1,1,False,False,2023-05-26 14:19:50.180,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,Joplin,MO,"Joplin, MO",64801,648,Z6,USA,19391.0,America/Chicago,"Joplin, MO",Joplin Mkt,MO_JOP,JLN,"{
  ""coordinates"": [
    -94.5,
    37.08
  ],
  ""type"": ""POINT""
}",1,Uxbridge,MA,"Uxbridge, MA",01569,015,Z0,USA,2683.0,America/New_York,"Boston, MA",Boston Mkt,MA_BOS,BOS,"{
  ""coordinates"": [
    -71.6,
    42.08
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2023-05-26 09:19:50.180,2023-05-30 08:46:25.693,2023-05-30 09:15:00,2023-05-30 08:46:25.693,2023-05-29 08:00:48,2023-05-31 10:01:00,2023-05-26 15:06:17.000,2023-05-26 09:19:50.693,2023-05-26 09:19:50.693,,2023-05-26 09:19:54.913,100775,4046210,KATSACA,"Kate Farms, Inc.",KATSACA,,4347315.0,72799.0,OLDTHNC,"Old Dominion Freight Line, Inc.",1.0,455.04,232.08,222.96,0.4899789029,431.44,23.6,0.0,212.08,20.0,219.36,3.6,0,0,1,19.0256,29.694,,0,,0,,,,,,,,,,,,,,,,,,48225,,,,3857.0,AMCEACHERN,SSEYMOUR,27.0,,48225.0,0,,0,Manual,0,Manual,0,0,0,4.0,0.0,4.0,1,0,0,0,0,2023-06-20 00:56:43.744000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
372,745788,0_745788_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Dedicated,Contract,42000.0,0,0,False,,2019-07-11 17:56:01.327,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1028,1,Terrell,TX,"Terrell, TX",75160,751,Z7,USA,29182.0,America/Chicago,"Dallas, TX",Dallas Mkt,TX_DAL,DAL,"{
  ""coordinates"": [
    -96.29,
    32.73
  ],
  ""type"": ""POINT""
}",1,Tampa,FL,"Tampa, FL",33619,336,Z3,USA,19816.0,America/New_York,"Lakeland, FL",Lakeland Mkt,FL_LAK,LAL,"{
  ""coordinates"": [
    -82.381241,
    27.965885
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2019-07-11 12:56:01.327,,2019-07-12 16:00:00,2019-07-12 16:00:00.000,2019-07-12 18:00:00,,,,,,2019-07-11 12:56:01.327,49511,782420,BATHOMI,"Battery Solutions, LLC",BATHOMI,"Battery Solutions, LLC",582599.0,108001.0,ZERAUIL,Zero Max Inc,2900.0,2965.0,2900.0,65.0,0.0219224283,2965.0,0.0,0.0,2900.0,0.0,65.0,0.0,0,0,0,10.0,7.7,,0,,0,,,,,,,,,,,,,,,,,,1263,NBRETT,TNARANCE,,2936.0,SREEVES,AROGERS,,,1254.0,0,,0,Manual,0,Manual,0,0,0,,,,0,0,0,0,0,2023-01-25 01:12:23.226000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
