,LOADNUMBER,LOAD_KEY,IS_PARENT_LOAD,IS_CHILD_LOAD,ASSOCIATED_XLR8_PARENT,ASSOCIATED_XLR8_CHILD,ASSOCIATED_FORAGER_LOADS,ASSOCIATED_SCOUT_LOADNUMBER,ORDERSTATUS,IS_AVAILABLE,IS_COVERED,IS_SHIPPED,IS_DELIVERED,IS_FLAMED,LOAD_TYPE,LOAD_EQUIPMENT_TYPE,LOAD_CLASS,LOAD_CLASS_BUCKET,WEIGHT,IS_TRUCKLOAD,IS_PARTIAL,IS_HIGH_VALUE,IS_HIGH_RISK,CREATED_ON,HAS_AUTOTRACKING,IS_AUTOTRACKING_ELIGIBLE,IS_AUTOTRACKING_ELIGIBLE_CARRIER,TRACKED_WITH_CONSISTENCY,TRACKED_WITH_CONSISTENCY_ELIGIBLE,NOWTRACKING_PRE_PICK,NOWTRACKING_PICKUP,NOWTRACKING_LOADED,NOWTRACKING_IN_TRANSIT,NOWTRACKING_DELIVERY,NOWTRACKING_DELIVERED,IS_NOWTRACKING_ELIGIBLE,LOADED_MILES,PICKUP_STOP_COUNT,ORIGIN_CITY,ORIGIN_STATE,ORIGIN_CITY_STATE,ORIGIN_ZIP_FIVE,ORIGIN_ZIP_THREE,ORIGIN_ZONE,ORIGIN_COUNTRY_ALPHA3CODE,ORIGIN_CITY_ID,ORIGIN_IANA_TIMEZONE_NAME,ORIGIN_MARKET_CITY_ST,ORIGIN_MARKET_NAME,ORIGIN_MARKET_AREA_ID,ORIGIN_SONAR_AIRPORT_CODE,ORIGIN_GEOCODE,DELIVERY_STOP_COUNT,DEST_CITY,DEST_STATE,DEST_CITY_STATE,DEST_ZIP_FIVE,DEST_ZIP_THREE,DEST_ZONE,DEST_COUNTRY_ALPHA3CODE,DEST_CITY_ID,DEST_IANA_TIMEZONE_NAME,DEST_MARKET_CITY_ST,DEST_MARKET_NAME,DEST_MARKET_AREA_ID,DEST_SONAR_AIRPORT_CODE,DEST_GEOCODE,COUNTRY_TO_COUNTRY,IS_CROSSBORDER,MEX_BORDER_CROSSING_CITY_ST,MEX_BORDER_CROSSING_STATUS,CREATED_ON_CST,PICKED_UP_ACTUAL_ON_LOCAL,PICKUP_APPT_LATEST_LOCAL,SHIP_DATE_COALESCE,DELIVERY_APPT_LATEST_LOCAL,NETSUITE_ORIGINAL_DELIVERED_CHECK_CALL_CST,DELIVERED_ON_ACTUAL_LOCAL,AVAILABLE_ON_FIRST_CST,AVAILABLE_ON_LAST_CST,MARKED_FINISHED_ON_CST,BOOKED_ON_CST,CUSTOMER_ID,LOAD_CUSTOMER_ID,CUSTOMER_CODE,CUSTOMER_NAME,PARENT_CODE_MANUAL,PARENT_CUSTOMER_NAME,LOAD_CARRIER_ID,CARRIER_ID,CARRIER_CODE,CARRIER_NAME,TOP_SPEND,CUSTOMER_CHARGES_TOTAL,CARRIER_CHARGES_TOTAL,SPREAD_TOTAL,TOTAL_MARGIN_PERCENT,CUSTOMER_SHIPMENT_CHARGES_TOTAL,CUSTOMER_ACCESSORIAL_CHARGES_TOTAL,CUSTOMER_TONU_CHARGES_TOTAL,CARRIER_SHIPMENT_CHARGES_TOTAL,CARRIER_ACCESSORIAL_CHARGES_TOTAL,SHIPMENT_SPREAD,ACCESSORIAL_SPREAD,IS_TONU,IS_LOSS_LOAD,HIT_BASELINE,CARRIER_REP_COMMISSION,CUSTOMER_REP_COMMISSION,MARKET_RATE,IS_PRICED_TO_MAKE_ELIGIBLE,PRICED_TO_MAKE,IS_MARKET_COMP_ELIGIBLE,MARKET_COMP,ETP,ETP_LOW,ETP_HIGH,ETP_DATE,ETP_VS_COST,ETP_LOW_VS_COST,ETP_HIGH_VS_COST,MEET_ETP,MEET_ETP_LOW,MEET_ETP_HIGH,MEET_TS,BEAT_ETP,BEAT_ETP_LOW,BEAT_ETP_HIGH,BEAT_TS,TEST_GROUP,CARRIER_COMMISSION_REP_ID,CARRIER_COMMISSION_REP,CARRIER_COMMISSION_MNGR,CARRIER_COMMISSION_REP_TENURE_AT_SHIPPED,BIZDEV_COMMISSION_REP_ID,BIZDEV_COMMISSION_REP,BIZDEV_COMMISSION_MANAGER,BIZDEV_COMMISSION_REP_TENURE_AT_SHIPPED,BOOKED_BY_REP,BOOKED_BY_REP_ID,AUTO_QUOTE_COUNT,AUTO_QUOTE_SOURCE,IS_AUTO_ACQUIRED,LOAD_CREATED_TYPE,IS_AUTO_BUILT,BOOKING_TYPE,IS_TECH_BOOKED,CC_TENDER_COUNT,CC_TENDERS_SHIPPED,TRACKING_UPDATES_TOTAL,TRACKING_UPDATES_MANUAL,TRACKING_UPDATES_AUTO,IS_TECH_TRACKED,LOAD_INVOICES_TOTAL,IS_INVOICED,LOAD_INVOICES_EDI,IS_TECH_INVOICED,SNOWFLAKEUPDATEDON_CST,DBT_INVOCATION_ID,DBT_UPDATED_AT_CST
540,4298075,0_4298075_0,0,0,,,0,,Assigned,1,0,0,0,,REEFER,R,Contract - Primary,Contract,41602.0,1,0,False,False,2023-06-20 13:09:37.823,,,,,,,,,,,,,349,1,Rochelle,IL,"Rochelle, IL",61068,610,Z6,USA,9991.0,America/Chicago,"Rockford, IL",Rockford Mkt,IL_RFD,RFD,"{
  ""coordinates"": [
    -89.06,
    41.91
  ],
  ""type"": ""POINT""
}",1,Newport,MN,"Newport, MN",55055,550,Z5,USA,25068.0,America/Chicago,"Minneapolis, MN",Minneapolis Mkt,MN_MIN,MSP,"{
  ""coordinates"": [
    -93.00169,
    44.87821
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2023-06-20 08:09:37.823,,2023-06-28 14:30:00,2023-06-28 14:30:00,2023-06-29 08:00:00,,,,,,,58874,4127707,DPZ,"Domino's Pizza, Inc.",DPZ,"Domino's Pizza, Inc.",,,,,1000.0,1345.3,0.0,1345.3,1.0,1345.3,0.0,0.0,0.0,0.0,1345.3,0.0,0,0,1,32.483,50.295,,0,,0,,,,,,,,,,,,,,,,,,,,,,2471.0,NDUBELL,MBOZICH,,,,,,,Manual,,,,,,,,,,,,,,2023-06-20 10:14:02.251000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
541,3664015,0_3664015_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Spot,Spot,22260.0,1,0,False,False,2022-12-14 15:59:02.063,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,224,1,La Porte,TX,"La Porte, TX",77571,775,Z7,USA,39694.0,America/Chicago,"Houston, TX",Houston Mkt,TX_HOU,HOU,"{
  ""coordinates"": [
    -95.04,
    29.66
  ],
  ""type"": ""POINT""
}",1,Longview,TX,"Longview, TX",75602,756,Z7,USA,15215.0,America/Chicago,"Shreveport, LA",Shreveport Mkt,LA_SHR,SHV,"{
  ""coordinates"": [
    -94.76,
    32.51
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2022-12-14 09:59:02.063,2022-12-15 11:22:00,2022-12-15 13:00:00,2022-12-15 11:22:00,2022-12-16 14:00:00,2022-12-16 14:06:00,2022-12-16 14:00:00,2022-12-14 09:59:02.643,2022-12-14 09:59:02.643,2022-12-19 00:08:03.750,2022-12-15 07:24:37.713,58841,3493690,INECOAR,Ineos USA LLC,INECOAR,Ineos USA LLC,3701777.0,144046.0,JOLMITX,Jol Trucking LLC,707.0,884.52,850.0,34.52,0.0390268168,884.52,0.0,0.0,850.0,0.0,34.52,0.0,0,0,0,9.0,1.2376,863.02,1,21.5,1,-13.02,,,,,,,,,,,,,,,,,3846,WRUIZ,CDAKER,22.0,1186.0,MBRADLEY,MMIOTTI,63.0,,17555.0,0.0,,0.0,Duplicated,0.0,Carrier Portal,1.0,0.0,0.0,115.0,5.0,110.0,1.0,1.0,1.0,0.0,0.0,2023-04-04 17:11:01.656000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
542,1262124,0_1262124_0,0,0,,,0,,Finished,0,1,1,1,True,DRY,VR,Contract - Primary,Contract,33370.0,1,0,False,,2020-04-27 19:16:04.087,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,778,1,Dinuba,CA,"Dinuba, CA",93618,936,Z9,USA,45419.0,America/Los_Angeles,"Fresno, CA",Fresno Mkt,CA_FRS,FAT,"{
  ""coordinates"": [
    -119.37514,
    36.556294
  ],
  ""type"": ""POINT""
}",1,Portland,OR,"Portland, OR",97220,972,Z9,USA,1352.0,America/Los_Angeles,"Portland, OR",Portland Mkt,OR_POR,PDX,"{
  ""coordinates"": [
    -122.69,
    45.51
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2020-04-27 14:16:04.087,2020-05-12 14:30:00,2020-05-12 13:00:00,2020-05-12 14:30:00,2020-05-14 06:00:00,2020-05-14 10:19:24,2020-05-14 06:49:00,2020-04-28 17:16:55.920,2020-04-28 17:16:55.920,2020-05-18 09:27:20.147,2020-05-13 16:07:46.880,61196,1094400,KEHROIL,"Kehe Distributors, LLC",KEHROIL,"Kehe Distributors, LLC",991986.0,61993.0,CHESUWA,Cheema Freightlines LLC,1000.0,1550.0,1300.0,250.0,0.1612903225,1550.0,0.0,0.0,1300.0,0.0,250.0,0.0,0,0,0,28.8,33.6,1637.18,1,-229.87,1,-479.87,,,,,,,,,,,,,,,,,1263,NBRETT,TNARANCE,28.0,3318.0,AOGIBA,LMAGNOTTI,-3.0,NBRETT,1263.0,0.0,,0.0,Manual,0.0,Manual,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,2023-01-24 01:13:59.281000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
543,2098280,0_2098280_0,0,0,,,0,,Finished,0,1,1,1,True,DRY,V,Contract - Primary,Contract,42502.0,1,0,False,,2021-08-02 13:10:56.023,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,508,1,Gainesville,GA,"Gainesville, GA",30501,305,Z3,USA,9435.0,America/New_York,"Atlanta, GA",Atlanta Mkt,GA_ATL,ATL,"{
  ""coordinates"": [
    -83.83,
    34.29
  ],
  ""type"": ""POINT""
}",1,Dover,FL,"Dover, FL",33527,335,Z3,USA,11431.0,America/New_York,"Lakeland, FL",Lakeland Mkt,FL_LAK,LAL,"{
  ""coordinates"": [
    -82.237024,
    27.994091
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2021-08-02 08:10:56.023,2021-08-11 15:00:00,2021-08-11 13:00:00,2021-08-11 15:00:00,2021-08-17 11:00:00,2021-08-17 14:55:59,2021-08-17 14:30:00,2021-08-09 15:31:55.920,2021-08-09 15:31:55.920,2021-08-20 06:11:29.650,2021-08-10 09:38:32.867,57215,1929905,CARWAMN,Cargill Inc Salt Business,CARWAMN,Cargill Inc Salt Business,1905978.0,138858.0,ORIATGA,Oig Logistics LLC,1350.0,1831.52,2340.0,-508.48,-0.2776273259,1691.52,140.0,0.0,2200.0,140.0,-508.48,0.0,0,1,0,9.0,-67.4024,1981.2,1,-289.68,1,218.8,,,,,,,,,,,,,,,,,13417,DDOBRYDNIO,ABRUCE,2.0,3516.0,EDANNEMILLER,ACIONI,10.0,DDOBRYDNIO,13417.0,0.0,,0.0,EDI,1.0,Manual,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,2023-02-14 15:26:02.206000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
544,262811,0_262811_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Spot,Spot,6495.0,0,0,False,,2017-12-28 20:42:59.410,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,540,1,Charlotte,NC,"Charlotte, NC",28273,282,Z2,USA,18706.0,America/New_York,"Charlotte, NC",Charlotte Mkt,NC_CHA,CLT,"{
  ""coordinates"": [
    -80.931417,
    35.129569
  ],
  ""type"": ""POINT""
}",1,Indianapolis,IN,"Indianapolis, IN",46241,462,Z4,USA,1898.0,America/Indiana/Indianapolis,"Indianapolis, IN",Indianapolis Mkt,IN_IND,IND,"{
  ""coordinates"": [
    -86.321444,
    39.675534
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2017-12-28 14:42:59.410,,2018-01-02 17:00:00,2018-01-02 17:00:00,2018-01-03 00:00:00,,,,,2018-01-03 15:54:31.453,2018-01-02 13:14:27.607,53836,220618,SNYCHNC1,"Snyder's-Lance, Inc.",CAMLOAR,Campbell Soup Company,170555.0,70191.0,LOAHAVA,Load Star Logistics LLC,,1800.0,1150.0,650.0,0.3611111111,1800.0,0.0,0.0,1150.0,0.0,650.0,0.0,0,0,1,102.4,102.4,,0,,0,,,,,,,,,,,,,,,,,,1050,RFREMIN,ACAMPAGNA,,,,,,,1254.0,0.0,,0.0,Manual,0.0,Manual,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,2023-02-24 10:26:21.254000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
545,1742915,0_1742915_0,0,0,,,0,,Finished,0,1,1,1,True,DRY,VR,Spot,Spot,30840.0,1,0,False,,2021-02-23 21:18:58.243,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,684,1,Carrollton,OH,"Carrollton, OH",44615,446,Z4,USA,56043.0,America/New_York,"Cleveland, OH",Cleveland Mkt,OH_CLE,CLE,"{
  ""coordinates"": [
    -81.085482,
    40.576156
  ],
  ""type"": ""POINT""
}",1,Leesburg,AL,"Leesburg, AL",35983,359,Z3,USA,29075.0,America/Chicago,"Chattanooga, TN",Chattanooga Mkt,TN_CHA,CHA,"{
  ""coordinates"": [
    -85.884386,
    34.032372
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2021-02-23 15:18:58.243,2021-03-01 13:25:00,2021-03-01 16:00:00,2021-03-01 13:25:00,2021-03-02 14:00:00,2021-03-02 11:34:28,2021-03-02 11:30:00,2021-02-23 15:18:58.840,2021-02-23 15:18:58.840,,2021-03-01 08:29:53.560,40022,1574821,PRIHOTX1,Prince International Corporation,PRIHOTX1,Prince International Corporation,1503456.0,146886.0,CRIHUOH,"Critical Supply Solutions, Inc.",1900.0,2067.0,2200.0,-133.0,-0.0643444605,2067.0,0.0,0.0,2200.0,0.0,-133.0,0.0,0,1,0,10.0,-18.59,,0,,0,,,,,,,,,,,,,,,,,,2982,SRYAN,GSANDERS,13.0,2911.0,MGILMORE,ADODDS,14.0,SRYAN,2982.0,0.0,,0.0,Manual,0.0,Manual,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2023-06-19 05:41:00.438000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
546,1760687,0_1760687_0,0,0,,,0,,Void,0,0,0,0,False,DRY,V,Spot,Spot,42000.0,1,0,False,,2021-03-04 15:18:54.777,,,,,,,,,,,,,221,1,Chetek,WI,"Chetek, WI",54728,547,Z5,USA,40399.0,America/Chicago,"Eau Claire, WI",Eau Claire Mkt,WI_EAU,EAU,"{
  ""coordinates"": [
    -91.933513,
    45.403232
  ],
  ""type"": ""POINT""
}",1,De Pere,WI,"De Pere, WI",54115,541,Z5,USA,45978.0,America/Chicago,"Green Bay, WI",Green Bay Mkt,WI_GRE,GRB,"{
  ""coordinates"": [
    -88.09369,
    44.426948
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2021-03-04 09:18:54.777,,2021-03-04 15:00:00,2021-03-04 15:00:00,2021-03-05 17:00:00,,,2021-03-04 09:18:55.120,2021-03-04 09:18:55.120,,,90305,1592583,BKINOIL,"Bruce Klapman, Inc.",BKINOIL,"Bruce Klapman, Inc.",,,,,950.0,1000.0,0.0,1000.0,1.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0,0,1,10.0,5.2,,0,,0,,,,,,,,,,,,,,,,,,,,,,61234.0,DRICHMOND,AROGERS,,,,0.0,,0.0,Duplicated,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,2023-01-25 01:13:14.648000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
547,2854145,0_2854145_0,0,0,,,0,,Finished,0,1,1,1,,DRY,V,Contract - Primary,Contract,12000.0,1,0,False,False,2022-04-14 19:54:48.803,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,848,1,West Valley City,UT,"West Valley City, UT",84120,841,Z8,USA,8568.0,America/Denver,"Salt Lake City, UT",Salt Lake City Mkt,UT_SLC,SLC,"{
  ""coordinates"": [
    -112.03,
    40.59
  ],
  ""type"": ""POINT""
}",1,Fife,WA,"Fife, WA",98424,984,Z9,USA,40332.0,America/Los_Angeles,"Seattle, WA",Seattle Mkt,WA_SEA,SEA,"{
  ""coordinates"": [
    -122.352398,
    47.249962
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2022-04-14 14:54:48.803,2022-04-22 10:00:00,2022-04-22 11:30:00,2022-04-22 10:00:00,2022-04-25 08:00:00,2022-04-25 13:21:00,2022-04-25 11:00:00,,,2022-05-02 01:14:26.617,2022-04-15 11:03:31.123,54872,2684052,CMCSA,Comcast Corporation,CMCSA,Comcast Corporation,2746600.0,104263.0,NATKEWA,Nts,2600.0,5100.0,2800.0,2300.0,0.4509803921,5100.0,0.0,0.0,2800.0,0.0,2300.0,0.0,0,0,1,319.6,338.25,2340.48,1,2759.52,1,459.52,,,,,,,,,,,,,,,,,1277,ZHALL,ACAMPAGNA,51.0,2765.0,RPAPAY,LMAGNOTTI,30.0,ZHALL,1277.0,0.0,,0.0,EDI,1.0,Manual,0.0,0.0,0.0,15.0,5.0,10.0,1.0,5.0,1.0,5.0,1.0,2023-01-25 01:15:04.072000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
548,2808505,0_2808505_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Spot,Spot,12000.0,1,0,False,False,2022-04-01 14:05:09.370,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,1,Covington,IN,"Covington, IN",47932,479,Z4,USA,21489.0,America/Indiana/Indianapolis,"Indianapolis, IN",Indianapolis Mkt,IN_IND,IND,"{
  ""coordinates"": [
    -87.433473,
    40.141812
  ],
  ""type"": ""POINT""
}",1,Ypsilanti,MI,"Ypsilanti, MI",48198,481,Z4,USA,38112.0,America/Detroit,"Detroit, MI",Detroit Mkt,MI_DET,DTW,"{
  ""coordinates"": [
    -83.62,
    42.24
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2022-04-01 09:05:09.370,2022-04-07 16:00:00,2022-04-07 16:00:00,2022-04-07 16:00:00,2022-04-08 22:00:00,2022-04-15 07:31:00,2022-04-08 16:00:00,2022-04-01 09:05:10.543,2022-04-01 09:05:10.543,2022-06-08 11:23:11.583,2022-04-07 08:16:15.493,51466,2638429,GM,General Motors Company,GM,General Motors Company,2712154.0,119516.0,SPTHAIL,Sp Trans Inc,1400.0,1684.2199,1650.0,34.2199,0.0203179525,1684.2199,0.0,0.0,1650.0,0.0,34.2199,0.0,0,0,0,9.0,3.1485,1272.0,1,412.22,0,378.0,,,,,,,,,,,,,,,,,3304,JHOUGH,VBUBACZ,20.0,3023.0,BHOOVER,MWIERZEL,26.0,JHOUGH,3304.0,0.0,,0.0,Duplicated,0.0,Manual,0.0,0.0,0.0,58.0,6.0,52.0,1.0,1.0,1.0,0.0,0.0,2023-05-05 06:26:15.540000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
549,2504757,0_2504757_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,VR,Spot,Spot,36000.0,1,0,False,,2021-12-29 14:13:52.963,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,626,1,Savannah,GA,"Savannah, GA",31408,314,Z3,USA,20582.0,America/New_York,"Savannah, GA",Savannah Mkt,GA_SAV,SAV,"{
  ""coordinates"": [
    -81.191304,
    32.096543
  ],
  ""type"": ""POINT""
}",1,Jackson,TN,"Jackson, TN",38305,383,Z3,USA,24257.0,America/Chicago,"Memphis, TN",Memphis Mkt,TN_MEM,MEM,"{
  ""coordinates"": [
    -88.785648,
    35.663605
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2021-12-29 08:13:52.963,2021-12-30 09:49:00,2021-12-29 15:00:00,2021-12-30 09:49:00,2021-12-30 15:00:00,2022-01-03 09:41:00,2021-12-30 15:30:00,2021-12-29 08:13:53.620,2021-12-29 08:13:53.620,2022-01-11 17:12:58.247,2021-12-29 08:28:53.110,70229,2335635,WURGRIN,Wurth/Service Supply Inc,WURGRIN,Wurth/Service Supply Inc,2343143.0,64400.0,EMPMETN,"Empire Express, Inc.",1550.0,1989.0,1550.0,439.0,0.2207139265,1989.0,0.0,0.0,1550.0,0.0,439.0,0.0,0,0,1,63.35,64.35,1746.54,1,242.46,1,-196.54,,,,,,,,,,,,,,,,,946,AMASEK,KVOELKEL,64.0,2627.0,TSCHMIDT,DHASSELSON,28.0,AMASEK,946.0,0.0,,0.0,Duplicated,0.0,Manual,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2023-01-25 01:14:29.252000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
550,1801598,0_1801598_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,VR,Spot,Spot,43000.0,1,0,False,,2021-03-24 17:44:58.253,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,652,1,Mount Pleasant,TX,"Mount Pleasant, TX",75455,754,Z7,USA,25466.0,America/Chicago,"Dallas, TX",Dallas Mkt,TX_DAL,DAL,"{
  ""coordinates"": [
    -94.920804,
    33.198843
  ],
  ""type"": ""POINT""
}",1,Omaha,NE,"Omaha, NE",68106,681,Z6,USA,49667.0,America/Chicago,"Omaha, NE",Omaha Mkt,NE_OMA,OMA,"{
  ""coordinates"": [
    -96.007176,
    41.22695
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2021-03-24 12:44:58.253,2021-04-02 07:00:00,2021-04-01 13:00:00,2021-04-02 07:00:00,2021-04-02 15:00:00,2021-04-02 15:42:52,2021-04-02 15:40:00,,,2021-04-05 05:14:39.360,2021-03-24 13:20:32.857,77452,1633474,TEXJETX,"Textrail, Inc.",TEXJETX,"Textrail, Inc.",1558946.0,66387.0,GREOMNE,Go Express,1150.0,1440.0,1300.0,140.0,0.0972222222,1440.0,0.0,0.0,1300.0,0.0,140.0,0.0,0,0,0,13.3,16.9,1486.56,1,-46.56,1,-186.56,,,,,,,,,,,,,,,,,916,PFELL,KTRACY,60.0,2902.0,AGAQUIN,ELOEDING,15.0,PFELL,916.0,0.0,,0.0,Duplicated,0.0,Manual,0.0,0.0,0.0,11.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,2023-01-06 01:14:01.847000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
551,714847,0_714847_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Spot,Spot,37500.0,0,0,False,,2019-06-14 21:11:49.737,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,760,1,Von Ormy,TX,"Von Ormy, TX",78073,780,Z7,USA,10028.0,America/Chicago,"Laredo, TX",Laredo Mkt,TX_LAR,LRD,"{
  ""coordinates"": [
    -98.62,
    29.25
  ],
  ""type"": ""POINT""
}",1,Olathe,KS,"Olathe, KS",66061,660,Z6,USA,6746.0,America/Chicago,"Kansas City, MO",Kansas City Mkt,MO_KAN,MCI,"{
  ""coordinates"": [
    -94.81,
    38.88
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2019-06-14 16:11:49.737,,2019-06-19 13:00:00,2019-06-19 13:00:00,2019-06-21 01:00:00,,,,,2019-06-26 12:29:45.463,2019-06-18 15:33:41.727,55110,650085,MARVOTX,"Maruchan Texas, Inc.",MARVOTX,"Maruchan Texas, Inc.",524259.0,62293.0,COFWIVA,"Coffelt s Transportation, LLC",0.0,1815.2,1780.0,35.2,0.0193918025,1735.2,80.0,0.0,1400.0,380.0,335.2,-300.0,0,0,0,10.0,3.53,1335.56,1,-131.96,1,-167.16,,,,,,,,,,,,,,,,,1791,ACASEY,PNOWOTARSK,,64910.0,JKINGMAN,BLASHER,,,1254.0,0.0,,0.0,Manual,0.0,Manual,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,2022-11-30 01:12:16.591000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
552,956761,0_956761_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Spot,Spot,44800.0,0,0,False,,2019-12-16 23:35:59.953,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,146,1,Stratford,CT,"Stratford, CT",06615,066,Z0,USA,698.0,America/New_York,"Hartford, CT",Hartford Mkt,CT_HAR,BDL,"{
  ""coordinates"": [
    -73.151354,
    41.166174
  ],
  ""type"": ""POINT""
}",1,Stoughton,MA,"Stoughton, MA",02072,020,Z0,USA,22478.0,America/New_York,"Boston, MA",Boston Mkt,MA_BOS,BOS,"{
  ""coordinates"": [
    -71.067945,
    42.111883
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2019-12-16 17:35:59.953,,2019-12-16 15:00:00,2019-12-16 15:00:00,2019-12-17 13:00:00,,,,,,2019-12-16 18:27:46.947,63315,907310,SESSPTX,"SES Foam, LLC",SESSPTX,,834273.0,59723.0,AREMACT,Arenas Transportation LLC,600.0,725.0,700.0,25.0,0.0344827586,725.0,0.0,0.0,700.0,0.0,25.0,0.0,0,0,0,10.0,2.1,585.2,1,93.6,1,68.6,,,,,,,,,,,,,,,,,2392,DCONDRON,JKAMINSKY,,68046.0,LREUTER,MBRADLEY,,,1254.0,0.0,,0.0,Manual,0.0,Manual,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,2023-04-05 17:11:21.408000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
